User ID,N_Touchpoints,Channel_Sequence,First_Touch_Channel,First_Touch_Campaign,Last_Touch_Channel,Last_Touch_Campaign,Converted,All_Campaigns
33019,3,Social Media -> Display Ads -> Direct Traffic,Social Media,Discount Offer,Direct Traffic,-,TRUE,"-, Retargeting, Discount Offer"
33074,2,Direct Traffic -> Search Ads,Direct Traffic,-,Search Ads,Brand Awareness,FALSE,"-, Brand Awareness"
33077,4,Display Ads -> Display Ads -> Direct Traffic -> Email,Display Ads,Winter Sale,Email,Winter Sale,TRUE,"Winter Sale, -, Retargeting"
33106,3,Email -> Social Media -> Display Ads,Email,New Product Launch,Display Ads,New Product Launch,TRUE,"New Product Launch, -"
33189,4,Email -> Referral -> Search Ads -> Social Media,Email,New Product Launch,Social Media,New Product Launch,TRUE,"New Product Launch, Retargeting, Discount Offer"
33190,2,Referral -> Search Ads,Referral,Discount Offer,Search Ads,Winter Sale,TRUE,"Winter Sale, Discount Offer"
33255,6,Social Media -> Email -> Direct Traffic -> Direct Traffic -> Email -> Search Ads,Social Media,Brand Awareness,Search Ads,Winter Sale,TRUE,"Winter Sale, -, Brand Awareness"
33292,5,Search Ads -> Email -> Direct Traffic -> Search Ads -> Referral,Search Ads,Brand Awareness,Referral,Discount Offer,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
33336,2,Display Ads -> Direct Traffic,Display Ads,Winter Sale,Direct Traffic,-,TRUE,"Winter Sale, -"
33345,5,Display Ads -> Search Ads -> Social Media -> Referral -> Social Media,Display Ads,Brand Awareness,Social Media,Winter Sale,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
33367,3,Display Ads -> Email -> Display Ads,Display Ads,Retargeting,Display Ads,Brand Awareness,TRUE,"Brand Awareness, Retargeting, Discount Offer"
33377,2,Search Ads -> Display Ads,Search Ads,Retargeting,Display Ads,New Product Launch,FALSE,"New Product Launch, Retargeting"
33382,5,Email -> Display Ads -> Display Ads -> Social Media -> Referral,Email,Brand Awareness,Referral,-,FALSE,"New Product Launch, -, Brand Awareness, Discount Offer"
33392,5,Display Ads -> Display Ads -> Search Ads -> Email -> Search Ads,Display Ads,Retargeting,Search Ads,New Product Launch,TRUE,"New Product Launch, -, Retargeting"
33400,2,Email -> Display Ads,Email,Winter Sale,Display Ads,-,FALSE,"Winter Sale, -"
33421,2,Email -> Social Media,Email,Discount Offer,Social Media,Discount Offer,TRUE,Discount Offer
33497,7,Direct Traffic -> Referral -> Social Media -> Display Ads -> Social Media -> Social Media -> Display Ads,Direct Traffic,-,Display Ads,Discount Offer,TRUE,"Winter Sale, -, Discount Offer"
33499,7,Display Ads -> Referral -> Email -> Display Ads -> Display Ads -> Email -> Search Ads,Display Ads,-,Search Ads,Discount Offer,TRUE,"Winter Sale, -, Discount Offer"
33517,1,Search Ads,Search Ads,Brand Awareness,Search Ads,Brand Awareness,FALSE,Brand Awareness
33537,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,FALSE,-
33545,2,Display Ads -> Direct Traffic,Display Ads,-,Direct Traffic,-,TRUE,-
33578,6,Display Ads -> Email -> Email -> Referral -> Search Ads -> Referral,Display Ads,Retargeting,Referral,Retargeting,TRUE,"Winter Sale, -, Retargeting, Discount Offer"
33593,2,Email -> Display Ads,Email,Winter Sale,Display Ads,Brand Awareness,TRUE,"Winter Sale, Brand Awareness"
33601,5,Direct Traffic -> Email -> Email -> Email -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,FALSE,-
33822,5,Search Ads -> Social Media -> Referral -> Referral -> Display Ads,Search Ads,Winter Sale,Display Ads,Retargeting,TRUE,"New Product Launch, Retargeting, Discount Offer, -, Winter Sale"
33843,5,Direct Traffic -> Search Ads -> Direct Traffic -> Social Media -> Referral,Direct Traffic,-,Referral,New Product Launch,TRUE,"New Product Launch, -"
33960,6,Direct Traffic -> Referral -> Display Ads -> Referral -> Direct Traffic -> Referral,Direct Traffic,-,Referral,Winter Sale,TRUE,"New Product Launch, Retargeting, Brand Awareness, -, Winter Sale"
33974,2,Display Ads -> Display Ads,Display Ads,Discount Offer,Display Ads,-,TRUE,"-, Discount Offer"
33975,2,Search Ads -> Referral,Search Ads,Winter Sale,Referral,Brand Awareness,TRUE,"Winter Sale, Brand Awareness"
33979,3,Email -> Referral -> Email,Email,Winter Sale,Email,Winter Sale,TRUE,"Winter Sale, Retargeting"
33991,5,Social Media -> Search Ads -> Direct Traffic -> Social Media -> Display Ads,Social Media,New Product Launch,Display Ads,New Product Launch,TRUE,"Winter Sale, New Product Launch, -, Retargeting"
33999,5,Direct Traffic -> Display Ads -> Email -> Social Media -> Referral,Direct Traffic,-,Referral,Winter Sale,TRUE,"Winter Sale, New Product Launch, -"
34007,3,Email -> Display Ads -> Social Media,Email,Retargeting,Social Media,-,TRUE,"-, Retargeting"
34056,1,Display Ads,Display Ads,Winter Sale,Display Ads,Winter Sale,TRUE,Winter Sale
34073,7,Email -> Social Media -> Search Ads -> Direct Traffic -> Email -> Email -> Display Ads,Email,Winter Sale,Display Ads,New Product Launch,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
34080,2,Social Media -> Search Ads,Social Media,Retargeting,Search Ads,New Product Launch,TRUE,"New Product Launch, Retargeting"
34087,2,Social Media -> Direct Traffic,Social Media,Winter Sale,Direct Traffic,-,TRUE,"Winter Sale, -"
34094,3,Email -> Email -> Search Ads,Email,-,Search Ads,Retargeting,TRUE,"Winter Sale, -, Retargeting"
34143,2,Search Ads -> Direct Traffic,Search Ads,Winter Sale,Direct Traffic,-,TRUE,"Winter Sale, -"
34192,4,Search Ads -> Display Ads -> Search Ads -> Social Media,Search Ads,Discount Offer,Social Media,Retargeting,TRUE,"Winter Sale, Retargeting, Brand Awareness, Discount Offer"
34218,1,Display Ads,Display Ads,New Product Launch,Display Ads,New Product Launch,FALSE,New Product Launch
34263,4,Email -> Display Ads -> Email -> Email,Email,Discount Offer,Email,Winter Sale,TRUE,"Winter Sale, Retargeting, Brand Awareness, Discount Offer"
34300,4,Email -> Direct Traffic -> Referral -> Referral,Email,Retargeting,Referral,Retargeting,TRUE,"-, Retargeting"
34310,5,Social Media -> Referral -> Direct Traffic -> Direct Traffic -> Direct Traffic,Social Media,Winter Sale,Direct Traffic,-,TRUE,"Winter Sale, -, Brand Awareness"
34372,4,Email -> Direct Traffic -> Social Media -> Referral,Email,-,Referral,-,TRUE,"-, Retargeting"
34390,2,Social Media -> Display Ads,Social Media,Winter Sale,Display Ads,New Product Launch,FALSE,"Winter Sale, New Product Launch"
34395,4,Social Media -> Display Ads -> Email -> Email,Social Media,New Product Launch,Email,New Product Launch,FALSE,"Winter Sale, New Product Launch"
34498,9,Referral -> Search Ads -> Referral -> Social Media -> Email -> Direct Traffic -> Display Ads -> Direct Traffic -> Email,Referral,Winter Sale,Email,Brand Awareness,TRUE,"Retargeting, Brand Awareness, Discount Offer, -, Winter Sale"
34551,3,Referral -> Referral -> Display Ads,Referral,Discount Offer,Display Ads,-,TRUE,"-, Discount Offer"
34573,4,Search Ads -> Referral -> Display Ads -> Referral,Search Ads,Discount Offer,Referral,Winter Sale,TRUE,"Winter Sale, Discount Offer"
34587,3,Direct Traffic -> Direct Traffic -> Social Media,Direct Traffic,-,Social Media,Winter Sale,TRUE,"Winter Sale, -"
34608,6,Referral -> Direct Traffic -> Display Ads -> Search Ads -> Email -> Display Ads,Referral,-,Display Ads,Winter Sale,TRUE,"Winter Sale, New Product Launch, -"
34641,1,Display Ads,Display Ads,Winter Sale,Display Ads,Winter Sale,TRUE,Winter Sale
34649,4,Email -> Email -> Display Ads -> Display Ads,Email,Brand Awareness,Display Ads,Retargeting,TRUE,"New Product Launch, Retargeting, Brand Awareness, Discount Offer"
34653,3,Search Ads -> Direct Traffic -> Direct Traffic,Search Ads,Retargeting,Direct Traffic,-,TRUE,"-, Retargeting"
34672,1,Referral,Referral,New Product Launch,Referral,New Product Launch,FALSE,New Product Launch
34693,3,Social Media -> Social Media -> Direct Traffic,Social Media,New Product Launch,Direct Traffic,-,TRUE,"New Product Launch, -, Retargeting"
34708,6,Display Ads -> Referral -> Search Ads -> Display Ads -> Display Ads -> Referral,Display Ads,Winter Sale,Referral,Winter Sale,TRUE,"Winter Sale, Brand Awareness, Retargeting"
34737,2,Referral -> Search Ads,Referral,Brand Awareness,Search Ads,Winter Sale,TRUE,"Winter Sale, Brand Awareness"
34780,3,Social Media -> Social Media -> Social Media,Social Media,Retargeting,Social Media,Discount Offer,FALSE,"Retargeting, Discount Offer"
34833,3,Referral -> Referral -> Email,Referral,New Product Launch,Email,Retargeting,TRUE,"New Product Launch, -, Retargeting"
34935,5,Social Media -> Referral -> Social Media -> Social Media -> Email,Social Media,Retargeting,Email,Winter Sale,TRUE,"Winter Sale, Brand Awareness, Retargeting"
34937,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,FALSE,-
34938,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
34943,3,Search Ads -> Social Media -> Direct Traffic,Search Ads,-,Direct Traffic,-,TRUE,"-, Discount Offer"
35006,3,Referral -> Social Media -> Direct Traffic,Referral,Retargeting,Direct Traffic,-,TRUE,"-, Brand Awareness, Retargeting"
35107,2,Search Ads -> Email,Search Ads,Brand Awareness,Email,New Product Launch,TRUE,"New Product Launch, Brand Awareness"
35129,3,Direct Traffic -> Email -> Social Media,Direct Traffic,-,Social Media,Discount Offer,TRUE,"-, Discount Offer"
35199,2,Referral -> Social Media,Referral,Winter Sale,Social Media,Retargeting,TRUE,"Winter Sale, Retargeting"
35212,2,Display Ads -> Email,Display Ads,Retargeting,Email,-,TRUE,"-, Retargeting"
35216,4,Direct Traffic -> Referral -> Referral -> Display Ads,Direct Traffic,-,Display Ads,Discount Offer,TRUE,"-, Brand Awareness, Discount Offer"
35227,2,Social Media -> Referral,Social Media,New Product Launch,Referral,-,TRUE,"New Product Launch, -"
35230,3,Email -> Search Ads -> Search Ads,Email,Brand Awareness,Search Ads,Retargeting,FALSE,"Retargeting, Brand Awareness"
35247,3,Referral -> Search Ads -> Direct Traffic,Referral,Retargeting,Direct Traffic,-,TRUE,"-, Brand Awareness, Retargeting"
35296,3,Referral -> Email -> Email,Referral,Brand Awareness,Email,Winter Sale,TRUE,"Winter Sale, -, Brand Awareness"
35324,5,Direct Traffic -> Referral -> Display Ads -> Social Media -> Search Ads,Direct Traffic,-,Search Ads,Retargeting,TRUE,"-, Retargeting, Brand Awareness"
35337,6,Referral -> Email -> Direct Traffic -> Referral -> Email -> Display Ads,Referral,-,Display Ads,Retargeting,TRUE,"New Product Launch, -, Retargeting"
35409,4,Search Ads -> Referral -> Email -> Direct Traffic,Search Ads,New Product Launch,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -, Retargeting"
35436,3,Direct Traffic -> Social Media -> Referral,Direct Traffic,-,Referral,New Product Launch,TRUE,"Winter Sale, New Product Launch, -"
35456,3,Email -> Social Media -> Referral,Email,-,Referral,Winter Sale,TRUE,"Winter Sale, -"
35598,3,Search Ads -> Direct Traffic -> Display Ads,Search Ads,-,Display Ads,Winter Sale,TRUE,"Winter Sale, -"
35619,2,Social Media -> Social Media,Social Media,Retargeting,Social Media,Brand Awareness,FALSE,"Brand Awareness, Retargeting"
35626,1,Referral,Referral,New Product Launch,Referral,New Product Launch,TRUE,New Product Launch
35661,4,Direct Traffic -> Search Ads -> Referral -> Email,Direct Traffic,-,Email,Discount Offer,FALSE,"-, Retargeting, Discount Offer"
35664,5,Referral -> Social Media -> Direct Traffic -> Direct Traffic -> Referral,Referral,Winter Sale,Referral,Brand Awareness,TRUE,"Winter Sale, -, Brand Awareness"
35668,2,Search Ads -> Social Media,Search Ads,New Product Launch,Social Media,New Product Launch,FALSE,New Product Launch
35705,2,Social Media -> Display Ads,Social Media,-,Display Ads,Discount Offer,FALSE,"-, Discount Offer"
35726,3,Referral -> Search Ads -> Referral,Referral,Brand Awareness,Referral,New Product Launch,FALSE,"New Product Launch, Brand Awareness"
35728,1,Search Ads,Search Ads,Discount Offer,Search Ads,Discount Offer,TRUE,Discount Offer
35756,6,Search Ads -> Display Ads -> Social Media -> Referral -> Display Ads -> Search Ads,Search Ads,-,Search Ads,Brand Awareness,TRUE,"-, Retargeting, Brand Awareness, Discount Offer"
35789,5,Display Ads -> Direct Traffic -> Search Ads -> Display Ads -> Direct Traffic,Display Ads,Winter Sale,Direct Traffic,-,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
35824,4,Search Ads -> Search Ads -> Referral -> Referral,Search Ads,Brand Awareness,Referral,Retargeting,FALSE,"-, Retargeting, Brand Awareness, Discount Offer"
35830,3,Social Media -> Search Ads -> Email,Social Media,-,Email,Retargeting,TRUE,"-, Retargeting"
35837,5,Search Ads -> Referral -> Referral -> Social Media -> Referral,Search Ads,-,Referral,-,TRUE,"Winter Sale, New Product Launch, -"
35873,3,Referral -> Direct Traffic -> Social Media,Referral,-,Social Media,-,TRUE,-
35886,1,Display Ads,Display Ads,-,Display Ads,-,FALSE,-
35887,6,Social Media -> Search Ads -> Search Ads -> Referral -> Social Media -> Email,Social Media,Discount Offer,Email,-,TRUE,"New Product Launch, Retargeting, Discount Offer, -, Winter Sale"
35923,2,Referral -> Social Media,Referral,Winter Sale,Social Media,Winter Sale,TRUE,Winter Sale
35942,7,Email -> Social Media -> Social Media -> Social Media -> Search Ads -> Social Media -> Direct Traffic,Email,-,Direct Traffic,-,TRUE,"-, Brand Awareness, Discount Offer"
35961,4,Email -> Direct Traffic -> Direct Traffic -> Search Ads,Email,New Product Launch,Search Ads,Winter Sale,TRUE,"Winter Sale, New Product Launch, -"
35980,4,Direct Traffic -> Direct Traffic -> Referral -> Referral,Direct Traffic,-,Referral,-,TRUE,"-, Retargeting"
36005,2,Referral -> Social Media,Referral,Discount Offer,Social Media,New Product Launch,TRUE,"New Product Launch, Discount Offer"
36044,2,Direct Traffic -> Display Ads,Direct Traffic,-,Display Ads,-,FALSE,-
36074,1,Referral,Referral,Retargeting,Referral,Retargeting,FALSE,Retargeting
36097,6,Email -> Social Media -> Social Media -> Social Media -> Referral -> Display Ads,Email,Retargeting,Display Ads,Winter Sale,TRUE,"Winter Sale, -, Retargeting"
36115,4,Direct Traffic -> Search Ads -> Referral -> Social Media,Direct Traffic,-,Social Media,Retargeting,TRUE,"-, Retargeting"
36126,3,Direct Traffic -> Referral -> Display Ads,Direct Traffic,-,Display Ads,Retargeting,TRUE,"Winter Sale, -, Retargeting"
36130,2,Direct Traffic -> Search Ads,Direct Traffic,-,Search Ads,-,TRUE,-
36135,7,Referral -> Referral -> Email -> Display Ads -> Referral -> Display Ads -> Referral,Referral,Brand Awareness,Referral,Winter Sale,TRUE,"New Product Launch, Retargeting, Brand Awareness, -, Winter Sale"
36148,2,Search Ads -> Direct Traffic,Search Ads,-,Direct Traffic,-,TRUE,-
36175,5,Referral -> Email -> Referral -> Referral -> Display Ads,Referral,New Product Launch,Display Ads,Winter Sale,TRUE,"New Product Launch, Retargeting, Discount Offer, -, Winter Sale"
36179,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
36215,3,Referral -> Email -> Search Ads,Referral,Discount Offer,Search Ads,Retargeting,TRUE,"-, Retargeting, Discount Offer"
36308,2,Display Ads -> Search Ads,Display Ads,Brand Awareness,Search Ads,New Product Launch,TRUE,"New Product Launch, Brand Awareness"
36311,2,Display Ads -> Email,Display Ads,New Product Launch,Email,New Product Launch,FALSE,New Product Launch
36355,2,Direct Traffic -> Referral,Direct Traffic,-,Referral,Discount Offer,TRUE,"-, Discount Offer"
36375,5,Search Ads -> Search Ads -> Display Ads -> Display Ads -> Email,Search Ads,Retargeting,Email,New Product Launch,TRUE,"Winter Sale, New Product Launch, Brand Awareness, Retargeting"
36377,4,Direct Traffic -> Display Ads -> Referral -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,"-, Brand Awareness"
36393,5,Direct Traffic -> Direct Traffic -> Display Ads -> Email -> Search Ads,Direct Traffic,-,Search Ads,-,TRUE,"-, Discount Offer"
36427,5,Social Media -> Direct Traffic -> Display Ads -> Search Ads -> Social Media,Social Media,-,Social Media,New Product Launch,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
36457,7,Email -> Social Media -> Display Ads -> Direct Traffic -> Social Media -> Referral -> Referral,Email,Brand Awareness,Referral,Brand Awareness,TRUE,"New Product Launch, -, Retargeting, Brand Awareness"
36500,1,Display Ads,Display Ads,-,Display Ads,-,TRUE,-
36625,3,Direct Traffic -> Search Ads -> Email,Direct Traffic,-,Email,Brand Awareness,TRUE,"-, Brand Awareness"
36676,6,Search Ads -> Email -> Referral -> Email -> Social Media -> Direct Traffic,Search Ads,-,Direct Traffic,-,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
36681,3,Display Ads -> Display Ads -> Direct Traffic,Display Ads,Discount Offer,Direct Traffic,-,TRUE,"New Product Launch, -, Discount Offer"
36717,2,Search Ads -> Search Ads,Search Ads,Winter Sale,Search Ads,-,FALSE,"Winter Sale, -"
36731,3,Email -> Direct Traffic -> Search Ads,Email,Discount Offer,Search Ads,Brand Awareness,TRUE,"-, Brand Awareness, Discount Offer"
36822,1,Search Ads,Search Ads,New Product Launch,Search Ads,New Product Launch,TRUE,New Product Launch
36840,2,Social Media -> Social Media,Social Media,New Product Launch,Social Media,Brand Awareness,TRUE,"New Product Launch, Brand Awareness"
36858,2,Social Media -> Search Ads,Social Media,Winter Sale,Search Ads,Retargeting,TRUE,"Winter Sale, Retargeting"
36918,4,Referral -> Email -> Social Media -> Direct Traffic,Referral,Retargeting,Direct Traffic,-,TRUE,"-, Retargeting"
36947,2,Social Media -> Email,Social Media,New Product Launch,Email,Winter Sale,FALSE,"Winter Sale, New Product Launch"
37002,5,Referral -> Display Ads -> Search Ads -> Social Media -> Referral,Referral,Winter Sale,Referral,Discount Offer,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
37007,2,Email -> Search Ads,Email,Winter Sale,Search Ads,New Product Launch,TRUE,"Winter Sale, New Product Launch"
37051,2,Referral -> Social Media,Referral,Retargeting,Social Media,Discount Offer,TRUE,"Retargeting, Discount Offer"
